,State,Name,Link,Address,Graduation Rate,SAT,AP,College Attendance,College Retention
557,vermont,Craftsbury Schools,/vermont/craftsbury/86-Craftsbury-Schools/,"1422 North Craftsbury Road, Craftsbury, VT 05827",0,"1086""",12,77,Not available
558,vermont,Middlebury Senior Uhsd #3,/vermont/middlebury/162-Middlebury-Senior-Uhsd-3/,"73 Charles Avenue, Middlebury, VT 05753",85,"1169""",17,61,78
559,vermont,Milton Senior High School,/vermont/milton/166-Milton-Senior-High-School/,"17 Rebecca Lander Dr, Milton, VT 05468",92,"1045""",Not available,54,82
560,vermont,Spaulding Uhsd #41,/vermont/barre/3-Spaulding-Uhsd-41/,"155 Ayers Street, Barre, VT 05641",85,"1081""",23,47,78
561,vermont,Colchester High School,/vermont/colchester/78-Colchester-High-School/,"131 Laker Lane, Colchester, VT 05446",89,"1123""",Not available,68,75
562,vermont,Lake Region Uhsd #24,/vermont/barton/147-Lake-Region-Uhsd-24/,"317 Lake Region Road, Barton, VT 05860",74,"1094""",11,53,86
563,vermont,Bellows Falls Uhsd #27,/vermont/westminster/290-Bellows-Falls-Uhsd-27/,"406 High School Rd, Westminster, VT 05158",71,"1118""",18,49,70
564,vermont,Vergennes Uhsd #5,/vermont/vergennes/295-Vergennes-Uhsd-5/,"50 Monkton Road, Vergennes, VT 05491",95,"1054""",:6,57,72
565,vermont,Enosburg Falls Junior/Senior High School,/vermont/enosburg/96-Enosburg-Falls-Junior-Senior-High-School/,"65 Dickenson Avenue, Enosburg, VT 05450",87,"1006""",d9,43,74
566,vermont,Harwood Uhsd #19,/vermont/moretown/127-Harwood-Uhsd-19/,"458 Vermont 100, Moretown, VT 05660",90,"1155""",15,60,80
567,vermont,Rutland Senior High School,/vermont/rutland/229-Rutland-Senior-High-School/,"22 Stratton Road, Rutland, VT 05701",91,"1084""",18,61,76
568,vermont,Black River Usd #39,/vermont/ludlow/285-Black-River-Usd-39/,"43 Main Street, Ludlow, VT 05149",0,":""980",10,52,88
569,vermont,Green Mountain Uhsd #35,/vermont/chester/293-Green-Mountain-Uhsd-35/,"716 Vermont 103, Chester, VT 05143",87,"1117""",:9,48,86
570,vermont,Brattleboro Senior Uhsd #6,/vermont/brattleboro/44-Brattleboro-Senior-Uhsd-6/,"131 Fairground Road, Brattleboro, VT 05301",83,"1080""",:3,60,80
571,vermont,Burlington Senior High School,/vermont/burlington/56-Burlington-Senior-High-School/,"52 Institute Road, Burlington, VT 05408",79,"1141""",14,58,84
572,vermont,Danville School,/vermont/danville/87-Danville-School/,"143 Peacham Road, Danville, VT 05828",0,"1083""",:1,Not available,81
573,vermont,U-32 High School (Uhsd #32),/vermont/montpelier/283-U-32-High-School-Uhsd-32/,"930 Gallison Hill Road, Montpelier, VT 05602",87,"1167""",15,58,90
574,vermont,Chelsea Elementary High School,/vermont/chelsea/76-Chelsea-Elementary-High-School/,"6 School Street, Chelsea, VT 05038",0, Dept,:0,Not available,Not available
575,vermont,Essex Community Education Center Uhsd #46,/vermont/essex/6-Essex-Community-Education-Center-Uhsd-46/,"2 Educational Drive, Essex, VT 05452",90,"1168""",26,68,87
576,vermont,Canaan Schools,/vermont/canaan/71-Canaan-Schools/,"99 School Street, Canaan, VT 05903",92, Dept,:0,Not available,93
577,vermont,Champlain Valley Uhsd #15,/vermont/hinesburg/73-Champlain-Valley-Uhsd-15/,"396 C V U Road, Hinesburg, VT 05461",96,"1177""",23,79,83
578,vermont,Mt. Mansfield Usd #17,/vermont/jericho/184-Mt.-Mansfield-Usd-17/,"211 Browns Trace Road, Jericho, VT 05465",93,"1204""",25,67,83
579,vermont,South Burlington High School,/vermont/south-burlington/245-South-Burlington-High-School/,"550 Dorset Street, South Burlington, VT 05403",93,"1185""",31,80,91
580,vermont,Stowe Middle/High School,/vermont/stowe/264-Stowe-Middle-High-School/,"413 Barrows Road, Stowe, VT 05672",94,"1126""",d9,84,85
581,vermont,Woodstock Senior Uhsd #4,/vermont/woodstock/332-Woodstock-Senior-Uhsd-4/,"496 West Woodstock Road, Woodstock, VT 05091",90,"1128""",25,69,81
582,vermont,Craftsbury Schools,/vermont/craftsbury/86-Craftsbury-Schools/,"1422 North Craftsbury Road, Craftsbury, VT 05827",0,"1086""",12,77,Not available
583,vermont,Middlebury Senior Uhsd #3,/vermont/middlebury/162-Middlebury-Senior-Uhsd-3/,"73 Charles Avenue, Middlebury, VT 05753",85,"1169""",17,61,78
584,vermont,Milton Senior High School,/vermont/milton/166-Milton-Senior-High-School/,"17 Rebecca Lander Dr, Milton, VT 05468",92,"1045""",Not available,54,82
585,vermont,Spaulding Uhsd #41,/vermont/barre/3-Spaulding-Uhsd-41/,"155 Ayers Street, Barre, VT 05641",85,"1081""",23,47,78
586,vermont,Colchester High School,/vermont/colchester/78-Colchester-High-School/,"131 Laker Lane, Colchester, VT 05446",89,"1123""",Not available,68,75
587,vermont,Lake Region Uhsd #24,/vermont/barton/147-Lake-Region-Uhsd-24/,"317 Lake Region Road, Barton, VT 05860",74,"1094""",11,53,86
588,vermont,Bellows Falls Uhsd #27,/vermont/westminster/290-Bellows-Falls-Uhsd-27/,"406 High School Rd, Westminster, VT 05158",71,"1118""",18,49,70
589,vermont,Vergennes Uhsd #5,/vermont/vergennes/295-Vergennes-Uhsd-5/,"50 Monkton Road, Vergennes, VT 05491",95,"1054""",:6,57,72
590,vermont,Enosburg Falls Junior/Senior High School,/vermont/enosburg/96-Enosburg-Falls-Junior-Senior-High-School/,"65 Dickenson Avenue, Enosburg, VT 05450",87,"1006""",d9,43,74
591,vermont,Harwood Uhsd #19,/vermont/moretown/127-Harwood-Uhsd-19/,"458 Vermont 100, Moretown, VT 05660",90,"1155""",15,60,80
592,vermont,Rutland Senior High School,/vermont/rutland/229-Rutland-Senior-High-School/,"22 Stratton Road, Rutland, VT 05701",91,"1084""",18,61,76
593,vermont,Black River Usd #39,/vermont/ludlow/285-Black-River-Usd-39/,"43 Main Street, Ludlow, VT 05149",0,":""980",10,52,88
594,vermont,Green Mountain Uhsd #35,/vermont/chester/293-Green-Mountain-Uhsd-35/,"716 Vermont 103, Chester, VT 05143",87,"1117""",:9,48,86
595,vermont,Brattleboro Senior Uhsd #6,/vermont/brattleboro/44-Brattleboro-Senior-Uhsd-6/,"131 Fairground Road, Brattleboro, VT 05301",83,"1080""",:3,60,80
596,vermont,Burlington Senior High School,/vermont/burlington/56-Burlington-Senior-High-School/,"52 Institute Road, Burlington, VT 05408",79,"1141""",14,58,84
597,vermont,Danville School,/vermont/danville/87-Danville-School/,"143 Peacham Road, Danville, VT 05828",0,"1083""",:1,Not available,81
598,vermont,U-32 High School (Uhsd #32),/vermont/montpelier/283-U-32-High-School-Uhsd-32/,"930 Gallison Hill Road, Montpelier, VT 05602",87,"1167""",15,58,90
599,vermont,Chelsea Elementary High School,/vermont/chelsea/76-Chelsea-Elementary-High-School/,"6 School Street, Chelsea, VT 05038",0, Dept,:0,Not available,Not available
600,vermont,Hartford High School,/vermont/hartford/133-Hartford-High-School/,"37 Highland Avenue, Hartford, VT 05001",87,"1100""",:0,54,79
601,vermont,Leland & Gray Uhsd #34,/vermont/townshend/151-Leland--Gray-Uhsd-34/,"2042 VT Route 30, Townshend, VT 05353",84,"1069""",:9,60,80
602,vermont,Northfield Middle/High School,/vermont/northfield/195-Northfield-Middle-High-School/,"37 Cross Street, Northfield, VT 05663",85,"1070""",28,55,86
603,vermont,Poultney High School,/vermont/poultney/208-Poultney-High-School/,"154 East Main Street, Poultney, VT 05764",79,":""993",:6,57,85
604,vermont,Twinfield Usd #33,/vermont/plainfield/279-Twinfield-Usd-33/,"106 Nasmith Brook Road, Plainfield, VT 05667",96,"1008""",:3,64,Not available
605,vermont,Bellows Free Academy Uhsd #48,/vermont/saint-albans-city/584-Bellows-Free-Academy-Uhsd-48/,"71 South Main Street, Saint Albans City, VT 05478",88,"1087""",19,59,80
606,vermont,Cabot School,/vermont/cabot/68-Cabot-School/,"25 Common Rd, Cabot, VT 05647",87,"1008""",d9,73,Not available
607,vermont,Missisquoi Valley Uhsd #7,/vermont/highgate/169-Missisquoi-Valley-Uhsd-7/,"100 Thunderbird Drive, Highgate, VT 05488",81,"1041""",25,50,84
608,vermont,South Royalton Elementary/High School,/vermont/royalton/226-South-Royalton-Elementary-High-School/,"223 South Windsor Street, Royalton, VT 05068",88,"1104""",15,Not available,79
609,vermont,Mount Abraham Uhsd #28,/vermont/bristol/282-Mount-Abraham-Uhsd-28/,"220 Airport Drive, Bristol, VT 05443",94,"1059""",:9,61,78
610,vermont,North Country Senior Uhsd #22,/vermont/newport/337-North-Country-Senior-Uhsd-22/,"209 Veterans Avenue, Newport, VT 05855",85,"1070""",11,49,78
611,vermont,Bfa High School - Fairfax,/vermont/fairfax/583-Bfa-High-School---Fairfax/,"75 Hunt Street, Fairfax, VT 05454",92,"1145""",11,65,74
612,vermont,Windsor  School,/vermont/windsor/1200-Windsor--School/,"127 State Street, Windsor, VT 05089",68,"1091""",:0,54,80
613,vermont,Twin Valley Middle High School,/vermont/whitingham/1204-Twin-Valley-Middle-High-School/,"4299 Vermont 100, Whitingham, VT 05361",Not available,"1062""",Not available,63,90
614,vermont,Arlington Memorial,/vermont/arlington/15-Arlington-Memorial/,"529 East Arlington Road, Arlington, VT 05250",82,"1039""",19,57,Not available
615,vermont,Randolph Uhsd #2,/vermont/randolph/38-Randolph-Uhsd-2/,"15 Forest Street, Randolph, VT 05060",94,"1108""",11,52,79
616,vermont,Fair Haven Uhsd #16,/vermont/fair-haven/107-Fair-Haven-Uhsd-16/,"33 Mechanic Street, Fair Haven, VT 05743",88,"1100""",14,62,83
617,vermont,Lamoille Uhsd #18,/vermont/hyde-park/149-Lamoille-Uhsd-18/,"736 Vermont 15, Hyde Park, VT 05655",88,"1027""",13,42,83
618,vermont,Springfield High School,/vermont/springfield/251-Springfield-High-School/,"303 South Street, Springfield, VT 05156",72,"1087""",:5,52,89
619,vermont,Hazen Uhsd # 26,/vermont/hardwick/287-Hazen-Uhsd--26/,"126 Hazen Union Drive, Hardwick, VT 05843",94,"1041""",:6,51,68
620,vermont,Oxbow Uhsd #30,/vermont/bradford/292-Oxbow-Uhsd-30/,"36 Oxbow Drive, Bradford, VT 05033",96,"1135""",15,42,89
621,vermont,West Rutland School,/vermont/west-rutland/310-West-Rutland-School/,"713 Main Street, West Rutland, VT 05777",85,"1042""",20,Not available,78
622,vermont,Williamstown Middle/High School,/vermont/williamstown/318-Williamstown-Middle-High-School/,"120 Hebert Road, Williamstown, VT 05679",82,"1064""",11,55,Not available
623,vermont,Proctor Junior/Senior High School,/vermont/proctor/211-Proctor-Junior-Senior-High-School/,"4 Park Street, Proctor, VT 05765",94,"1064""",33,67,88
624,vermont,Richford Junior/Senior High School,/vermont/richford/217-Richford-Junior-Senior-High-School/,"1 Corliss Heights, Richford, VT 05476",80,":""975",:6,43,83
625,vermont,Rochester Elementary/High School,/vermont/rochester/220-Rochester-Elementary-High-School/,"222 South Main Street, Rochester, VT 05767",0, Dept,:0,Not available,Not available
626,vermont,Blue Mountain Usd #21,/vermont/newbury/278-Blue-Mountain-Usd-21/,"2420 U.S. 302, Newbury, VT 05081",96,"1006""",:0,46,Not available
627,vermont,Mill River Usd #40,/vermont/north-clarendon/288-Mill-River-Usd-40/,"2321 Middle Rd, North Clarendon, VT 05759",93,"1058""",25,61,85
628,vermont,Whitcomb Junior/Senior High School,/vermont/bethel/34-Whitcomb-Junior-Senior-High-School/,"273 Pleasant Street, Bethel, VT 05032",86,":""988",:0,Not available,Not available
629,vermont,Otter Valley Uhsd #8,/vermont/brandon/202-Otter-Valley-Uhsd-8/,"2997 Franklin Street, Brandon, VT 05733",91,"1039""",13,48,80
630,vermont,Winooski High School,/vermont/winooski/327-Winooski-High-School/,"80 Normand Street, Winooski, VT 05404",42,":""971",:7,65,89
631,vermont,Barre Technical Center,/vermont/barre/2-Barre-Technical-Center/,"50 Crimson Tide Way, Barre, VT 05641",Not available,Not available,Not available,Not available,Not available
632,vermont,The Center For Technology - Essex,/vermont/essex/7-The-Center-For-Technology---Essex/,"3 Educational Drive, Essex, VT 05452",Not available,Not available,Not available,Not available,Not available
633,vermont,Randolph Technical Career Center,/vermont/randolph/39-Randolph-Technical-Career-Center/,"17 Forest Street, Randolph, VT 05060",Not available,Not available,Not available,Not available,Not available
634,vermont,Windham Regional Career Center,/vermont/brattleboro/45-Windham-Regional-Career-Center/,"45 Career Circle, Brattleboro, VT 05301",Not available,Not available,Not available,Not available,Not available
635,vermont,Burlington Technical Center,/vermont/burlington/65-Burlington-Technical-Center/,"52 Institute Road, Burlington, VT 05408",Not available,Not available,Not available,Not available,Not available
636,vermont,Burr & Burton Academy,/vermont/manchester/67-Burr--Burton-Academy/,"55 Seminary Avenue, Manchester, VT 05254",Not available,"1124""",Not available,68,89
637,vermont,Cold Hollow Career Center,/vermont/enosburg-falls/97-Cold-Hollow-Career-Center/,"184 Missisquoi St, Enosburg Falls, VT 05450",Not available,Not available,Not available,Not available,Not available
638,vermont,Hartford Area Career & Technology Center,/vermont/hartford/131-Hartford-Area-Career--Technology-Center/,"1 Gifford Road, Hartford, VT 05001",Not available,Not available,Not available,Not available,Not available
639,vermont,Green Mountain Technology And Career Center,/vermont/hyde-park/148-Green-Mountain-Technology-And-Career-Center/,"738 VT-15, Hyde Park, VT 05655",Not available,Not available,Not available,Not available,Not available
640,vermont,Patricia A. Hannaford Career Center,/vermont/middlebury/161-Patricia-A.-Hannaford-Career-Center/,"51 Charles Avenue, Middlebury, VT 05753",Not available,Not available,Not available,Not available,Not available
641,vermont,Montpelier High School,/vermont/montpelier/172-Montpelier-High-School/,"5 High School Drive, Montpelier, VT 05602",85,"1169""",24,73,93
642,vermont,Peoples Academy,/vermont/morristown/178-Peoples-Academy/,"202 Copley Avenue, Morristown, VT 05661",95,"1114""",15,56,69
643,vermont,Southwest Vermont Career Development Center,/vermont/bennington/180-Southwest-Vermont-Career-Development-Center/,"321 Park Street, Bennington, VT 05201",Not available,Not available,Not available,Not available,Not available
644,vermont,Mt. Anthony Senior Uhsd #14,/vermont/bennington/181-Mt.-Anthony-Senior-Uhsd-14/,"301 Park Street, Bennington, VT 05201",84,"1046""",11,62,82
645,vermont,Stafford Technical Center,/vermont/rutland/228-Stafford-Technical-Center/,"8 Stratton Road, Rutland, VT 05701",Not available,Not available,Not available,Not available,Not available
646,vermont,River Valley Technical Center,/vermont/springfield/248-River-Valley-Technical-Center/,"307 South Street, Springfield, VT 05156",Not available,Not available,Not available,Not available,Not available
647,vermont,Thetford Academy,/vermont/thetford/270-Thetford-Academy/,"304 Academy Rd, Thetford, VT 05074",Not available,Not available,Not available,67,69
648,vermont,River Bend Career & Technical Center,/vermont/bradford/291-River-Bend-Career--Technical-Center/,"36 Oxbow Drive, Bradford, VT 05033",Not available,Not available,Not available,Not available,Not available
649,vermont,North Country Career Center,/vermont/newport/336-North-Country-Career-Center/,"209 Veterans Avenue, Newport, VT 05855",Not available,Not available,Not available,Not available,Not available
650,new-hampshire,Exeter High School,/new-hampshire/exeter/2-Exeter-High-School/,"1 Blue Hawk Drive, Exeter, NH 03833",94,Not available,Not available,Not available,Not available
